,,,,,,,,,,,,,,,,,,,,
,2526,2540,56,1,164,62,6.66666666666667,123,0.2455,0.00577375,5.74590659848425,5.90944045280115,65,0.316231775415079,58,0.585858585858586,31.228755507597,0.0384916666666667,apple watch,Running 7 METs
,2527,2541,56,1,164,62,6.52173913043478,114.6,0.251333333333333,0.00507260869565217,5.74590659848425,5.90944045280115,65,0.36119540559265,49.6,0.501010101010101,27.4286475060024,0.0330822306238185,apple watch,Running 7 METs
,2528,2542,56,1,164,62,6.66666666666667,115.05,0.252,0.00497333333333333,5.74590659848425,5.90944045280115,65,0.372622025996117,50.05,0.505555555555556,28.9510205432705,0.0331555555555555,apple watch,Running 7 METs
,2529,2543,56,1,164,62,6.52173913043478,115.5,0.2492,0.00481695652173913,5.74590659848425,5.90944045280115,65,-0.224165976868977,50.5,0.51010101010101,28.8847161628474,0.0314149338374291,apple watch,Running 7 METs
,2530,2544,56,1,164,62,6.41666666666667,116.555555555556,0.247166666666667,0.00475791666666667,5.74590659848425,5.90944045280115,65,-0.402230630852073,51.555555555556,0.520763187429859,13.9976873675072,0.0305299652777778,apple watch,Running 7 METs
,2531,2545,56,1,164,62,6.56521739130435,109.37962962963,0.252,0.00486869565217391,5.74590659848425,5.90944045280115,65,1,44.37962962963,0.44827908716798,15.9051904394192,0.03196404536862,apple watch,Running 7 METs
,2532,2546,56,1,164,62,6.5,102.203703703704,0.252,0.00476125,5.74590659848425,5.90944045280115,65,1,37.203703703704,0.375794986906101,16.5593758796739,0.030948125,apple watch,Running 7 METs
,2533,2547,56,1,164,62,6.65217391304348,95.027777777778,0.252333333333333,0.00508347826086957,5.74590659848425,5.90944045280115,65,1,30.027777777778,0.303310886644222,19.1239949805902,0.0338161814744802,apple watch,Running 7 METs
,2534,2548,56,1,164,62,13.8333333333333,87.851851851852,0.252,0.0105175,5.74590659848425,5.90944045280115,65,1,22.851851851852,0.230826786382343,19.365873011585,0.145492083333333,apple watch,Running 7 METs
,2535,2549,56,1,164,62,6,80.675925925926,0.21875,0.00444,5.74590659848425,5.90944045280115,65,1,15.675925925926,0.158342686120465,17.4117378852894,0.02664,apple watch,Running 7 METs
,2758,2772,25,0,166,68,10.7714285714286,78.5313023809524,0.344532850241546,0.00832685714285714,6.17548535716255,5.84189135704716,77.0397625,1,1.49153988095239,0.0126444292802682,43.9585305514725,0.0896921469387755,apple watch,Lying
,2759,2773,25,0,166,68,71.0194805194805,80,3.28762546296296,0.045754961038961,6.17548535716255,5.84189135704716,77.0397625,1,2.96023750000001,0.0250952148176203,40.2832586448898,3.24949356417608,apple watch,Lying
,2760,2774,25,0,166,68,131.267532467532,79.193175,3.00633374485597,0.0831830649350649,6.17548535716255,5.84189135704716,77.0397625,1,2.1534125,0.0182554100062744,33.351284251974,10.9192356771125,apple watch,Lying
,2761,2775,25,0,166,68,191.515584415584,78.38635,2.72504202674897,0.120611168831169,6.17548535716255,5.84189135704716,77.0397625,1,1.3465875,0.0114156051949285,18.5082537666451,23.098918485748,apple watch,Lying
,2762,2776,25,0,166,68,251.763636363636,77.0397625,2.44375030864198,0.158039272727273,6.17548535716255,5.84189135704716,77.0397625,0.0790502818581348,0,0,3.50966914128811,39.7885419900826,apple watch,Lying
,2763,2777,25,0,166,68,312.011688311688,75.693175,2.16245859053498,0.195467376623377,6.17548535716255,5.84189135704716,77.0397625,0.471263310626343,-1.3465875,-0.0114156051949285,5.62959081106866,60.9881061901164,apple watch,Sitting
,2764,2778,25,0,166,68,372.25974025974,74.3465875,1.88116687242798,0.232895480519481,6.17548535716255,5.84189135704716,77.0397625,0.715395725743927,-2.693175,-0.022831210389857,8.21458132857496,86.6976110858492,apple watch,Sitting
,2765,2779,25,0,166,68,432.507792207792,73,1.59987515432099,0.270323584415584,6.17548535716255,5.84189135704716,77.0397625,0.142808181173035,-4.03976249999999,-0.0342468155847855,10.9748472224964,116.917056677281,apple watch,Sitting
,2766,2780,25,0,166,68,492.755844155844,79.3333333333333,1.31858343621399,0.307751688311688,6.17548535716255,5.84189135704716,77.0397625,-0.24537341504396,2.29357083333333,0.019443592874534,13.6835426058733,151.646442964412,apple watch,Sitting
,2767,2781,25,0,166,68,553.003896103896,85.6666666666667,1.037291718107,0.345179792207792,6.17548535716255,5.84189135704716,77.0397625,-0.49790830291029,8.62690416666668,0.0731340013338535,16.1072863285001,190.885769947242,apple watch,Sitting
,2768,2782,25,0,166,68,613.251948051948,92,0.756,0.382607896103896,6.17548535716255,5.84189135704716,77.0397625,-0.65291866315422,14.9602375,0.126824409793173,18.0261977403639,234.635037625772,apple watch,Self Pace walk
,2769,2783,25,0,166,68,673.5,98.3333333333333,0.756,0.420036,6.17548535716255,5.84189135704716,77.0397625,-0.7455025995863,21.2935708333333,0.180514818252492,19.1751189092841,282.894246,apple watch,Self Pace walk
,2770,2784,25,0,166,68,124,104.666666666667,0.756,0.053075,6.17548535716255,5.84189135704716,77.0397625,-0.795909931343518,27.6269041666667,0.234205226711812,19.1751189092841,6.5813,apple watch,Self Pace walk
,2771,2785,25,0,166,68,126,111,0.756,0.05676,6.17548535716255,5.84189135704716,77.0397625,-0.777963152415956,33.9602375,0.287895635171131,19.1751189092841,7.15176,apple watch,Self Pace walk
,2772,2786,25,0,166,68,124,117.333333333333,0.756,0.05547,6.17548535716255,5.84189135704716,77.0397625,-0.694300413217517,40.2935708333333,0.341586043630451,19.1751189092841,6.87828,apple watch,Self Pace walk
,2773,2787,25,0,166,68,124,123.666666666667,0.756,0.054795,6.17548535716255,5.84189135704716,77.0397625,-0.561974274081928,46.6269041666667,0.39527645208977,16.8486454010954,6.79458,apple watch,Self Pace walk
,2774,2788,25,0,166,68,120,130,0.756,0.05208,6.17548535716255,5.84189135704716,77.0397625,-0.12137056104397,52.9602375,0.44896686054909,14.0691524045593,6.2496,apple watch,Self Pace walk
,2775,2789,25,0,166,68,118,136.333333333333,0.756,0.05422,6.17548535716255,5.84189135704716,77.0397625,-0.378170820060772,59.2935708333333,0.502657269008409,12.4561576819471,6.39796,apple watch,Self Pace walk
,2776,2790,25,0,166,68,121,142.666666666667,0.756,0.054175,6.17548535716255,5.84189135704716,77.0397625,-0.588061432773444,65.6269041666667,0.556347677467729,13.1896073004749,6.555175,apple watch,Self Pace walk
,2777,2791,25,0,166,68,123,149,0.7395,0.05202,6.17548535716255,5.84189135704716,77.0397625,-0.608033019130989,71.9602375,0.610038085927048,16.0566224174572,6.39846,apple watch,Self Pace walk
,2778,2792,25,0,166,68,121,136.5,0.735,0.0516,6.17548535716255,5.84189135704716,77.0397625,-0.54002357644531,59.4602375,0.504070174494181,17.8055425550308,6.2436,apple watch,Self Pace walk
,2779,2793,25,0,166,68,258.5,124,10.4355,0.13241,6.17548535716255,5.84189135704716,77.0397625,-0.412240185956728,46.9602375,0.398102263061313,18.5176675730417,34.227985,apple watch,Lying
,2780,2794,25,0,166,68,231.583333333333,115.333333333333,9.7902,0.121461666666667,6.17548535716255,5.84189135704716,77.0397625,-0.249493973756415,38.2935708333333,0.324631177801192,18.0644337146809,28.1284976388889,apple watch,Lying
,2781,2795,25,0,166,68,204.666666666667,106.666666666667,9.1449,0.110513333333333,6.17548535716255,5.84189135704716,77.0397625,-0.127910051793607,29.6269041666667,0.251160092541071,16.0574681675106,22.6183955555556,apple watch,Lying
,2782,2796,25,0,166,68,177.75,98,8.4996,0.099565,6.17548535716255,5.84189135704716,77.0397625,-0.000248172621923962,20.9602375,0.177689007280949,11.2978884731005,17.69767875,apple watch,Lying
,2783,2797,25,0,166,68,150.833333333333,102,7.8543,0.0886166666666667,6.17548535716255,5.84189135704716,77.0397625,0.120142898632417,24.9602375,0.211598738939467,8.1898009442338,13.3663472222222,apple watch,Lying
,2784,2798,25,0,166,68,123.916666666667,106,7.209,0.0776683333333333,6.17548535716255,5.84189135704716,77.0397625,0.263658918395433,28.9602375,0.245508470597984,7.57521950951152,9.62440097222222,apple watch,Running 3 METs
,2785,2799,25,0,166,68,97,110,6.5637,0.06672,6.17548535716255,5.84189135704716,77.0397625,0.133788704990111,32.9602375,0.279418202256502,8.13497251241685,6.47184,apple watch,Running 3 METs
,2786,2800,25,0,166,68,105,114,5.9184,0.07604,6.17548535716255,5.84189135704716,77.0397625,0.0985106346907435,36.9602375,0.31332793391502,8.50637016202172,7.9842,apple watch,Running 3 METs
,2787,2801,25,0,166,68,105,118,5.2731,0.07712,6.17548535716255,5.84189135704716,77.0397625,0.126833786478593,40.9602375,0.347237665573537,7.08695985596081,8.0976,apple watch,Running 3 METs
,2788,2802,25,0,166,68,106,119,4.6278,0.07683,6.17548535716255,5.84189135704716,77.0397625,0.17547780395,41.9602375,0.355715098488166,5.3148115885911,8.14398,apple watch,Running 3 METs
,2789,2803,25,0,166,68,468.5,120,3.9825,0.342045,6.17548535716255,5.84189135704716,77.0397625,0.221592021076488,42.9602375,0.364192531402796,4.07040659843009,160.2480825,apple watch,Running 3 METs
,2790,2804,25,0,166,68,103,121,3.3372,0.07416,6.17548535716255,5.84189135704716,77.0397625,0.208830872072328,43.9602375,0.372669964317425,4.5081887085723,7.63848,apple watch,Running 3 METs
,2791,2805,25,0,166,68,105,121.5,2.6919,0.0798,6.17548535716255,5.84189135704716,77.0397625,0.209516637154275,44.4602375,0.37690868077474,6.29621187307235,8.379,apple watch,Running 3 METs
,2792,2806,25,0,166,68,103,122,2.0466,0.07797,6.17548535716255,5.84189135704716,77.0397625,-0.294161279642147,44.9602375,0.381147397232055,8.34534319764141,8.03091,apple watch,Running 3 METs
,2793,2807,25,0,166,68,103,117.333333333333,1.4013,0.07723,6.17548535716255,5.84189135704716,77.0397625,-0.562872457372833,40.2935708333333,0.341586043630451,10.3107429292504,7.95469,apple watch,Running 3 METs
,2794,2808,25,0,166,68,105,112.666666666667,0.756,0.07944,6.17548535716255,5.84189135704716,77.0397625,-0.848557001406012,35.6269041666667,0.302024690028847,11.5758502340854,8.3412,apple watch,Running 3 METs
,2795,2809,25,0,166,68,102,108,0.756,0.07868,6.17548535716255,5.84189135704716,77.0397625,-0.874688736052314,30.9602375,0.262463336427243,12.1564010471748,8.02536,apple watch,Running 3 METs
,2796,2810,25,0,166,68,104,103.333333333333,0.756,0.08231,6.17548535716255,5.84189135704716,77.0397625,-0.850584450998317,26.2935708333333,0.222901982825639,11.3096790057882,8.56024,apple watch,Running 3 METs
,2797,2811,25,0,166,68,446,98.6666666666667,0.51,0.00916,6.17548535716255,5.84189135704716,77.0397625,-0.777418716255856,21.6269041666667,0.183340629224035,9.22480378622986,4.08536,apple watch,Lying
,2798,2812,25,0,166,68,590,94,0.7285,0.103445,6.17548535716255,5.84189135704716,77.0397625,-0.683143998284073,16.9602375,0.143779275622432,7.27777451556005,61.03255,apple watch,Lying
,2799,2813,25,0,166,68,734,92,0.3845,0.19773,6.17548535716255,5.84189135704716,77.0397625,-0.527348978249267,14.9602375,0.126824409793173,6.27203923367293,145.13382,apple watch,Lying
,2800,2814,25,0,166,68,878,90,0.6835,0.292015,6.17548535716255,5.84189135704716,77.0397625,-0.462866720032318,12.9602375,0.109869543963914,6.83808812408721,256.38917,apple watch,Lying
,2801,2815,25,0,166,68,1022,94.2307692307692,0.5165,0.3863,6.17548535716255,5.84189135704716,77.0397625,-0.653812814202166,17.1910067307692,0.145735606295038,8.51447697816506,394.7986,apple watch,Lying
,2802,2816,25,0,166,68,1166,98.4615384615385,0.756,0.480585,6.17548535716255,5.84189135704716,77.0397625,-0.788219062876599,21.4217759615385,0.181601668626163,10.4181983094861,560.36211,apple watch,Running 5 METs
,2803,2817,25,0,166,68,903.75,102.692307692308,0.756,0.05003,6.17548535716255,5.84189135704716,77.0397625,-0.877104910892387,25.6525451923077,0.217467730957287,11.8995466739437,45.2146125,apple watch,Running 5 METs
,2804,2818,25,0,166,68,641.5,106.923076923077,0.756,0.05174,6.17548535716255,5.84189135704716,77.0397625,-0.910974584214708,29.8833144230769,0.253333793288411,12.8092899596432,33.19121,apple watch,Running 5 METs
,2805,2819,25,0,166,68,379.25,111.153846153846,0.756,0.049455,6.17548535716255,5.84189135704716,77.0397625,-0.913821278292239,34.1140836538462,0.289199855619536,12.8092899596432,18.75580875,apple watch,Running 5 METs
,2806,2820,25,0,166,68,117,115.384615384615,0.756,0.052655,6.17548535716255,5.84189135704716,77.0397625,-0.858836999809631,38.3448528846154,0.32506591795066,12.8092899596432,6.160635,apple watch,Running 5 METs
,2807,2821,25,0,166,68,121,119.615384615385,0.756,0.054185,6.17548535716255,5.84189135704716,77.0397625,-0.662896108532597,42.5756221153846,0.360931980281785,12.8092899596432,6.556385,apple watch,Running 5 METs
,2808,2822,25,0,166,68,83.5,123.846153846154,0.756,0.029325,6.17548535716255,5.84189135704716,77.0397625,-0.499227672952156,46.8063913461538,0.396798042612909,12.8092899596432,2.4486375,apple watch,Running 5 METs
,2809,2823,25,0,166,68,122,128.076923076923,0.754,0.051785,6.17548535716255,5.84189135704716,77.0397625,-0.235509976835509,51.0371605769231,0.432664104944033,13.3782680941597,6.31777,apple watch,Running 5 METs
,2810,2824,25,0,166,68,120,132.307692307692,0.735,0.05141,6.17548535716255,5.84189135704716,77.0397625,0.38795423573542,55.2679298076923,0.468530167275158,12.49710091299,6.1692,apple watch,Running 5 METs
,2811,2825,25,0,166,68,122,136.538461538462,0.653333333333333,0.05051,6.17548535716255,5.84189135704716,77.0397625,-0.147672271905722,59.4986990384616,0.504396229606282,12.0297687137252,6.16222,apple watch,Running 5 METs
,2812,2826,25,0,166,68,337.5,140.769230769231,0.672,0.186046666666667,6.17548535716255,5.84189135704716,77.0397625,-0.619434355089384,63.7294682692308,0.540262291937406,14.3453646996711,62.7907500000001,apple watch,Running 5 METs
,2813,2827,25,0,166,68,120,145,0.5795,0.04904,6.17548535716255,5.84189135704716,77.0397625,-0.829042182251195,67.9602375,0.576128354268531,16.9662334443545,5.8848,apple watch,Running 5 METs
,2814,2828,25,0,166,68,99,152.5,0.61,0.04984,6.17548535716255,5.84189135704716,77.0397625,-0.930418160122058,75.4602375,0.639709101128251,22.4280357003265,4.93416,apple watch,Running 5 METs
,2815,2829,25,0,166,68,284,148,0.691333333333333,0.01578,6.17548535716255,5.84189135704716,77.0397625,-0.937221036007756,70.9602375,0.601560653012419,24.4346332516042,4.48152,apple watch,Sitting
,2816,2830,25,0,166,68,469,118.333333333333,0.61,0.0249158333333333,6.17548535716255,5.84189135704716,77.0397625,-0.866808929243247,41.293570833333,0.350063476545077,24.4030363931333,11.6855258333333,apple watch,Sitting
,2817,2831,25,0,166,68,654,106.416666666667,0.6635,0.0340516666666667,6.17548535716255,5.84189135704716,77.0397625,-0.761360206411543,29.376904166667,0.249040734312416,23.3143326448428,22.26979,apple watch,Sitting
,2818,2832,25,0,166,68,839,103.75,0.457333333333333,0.0431875,6.17548535716255,5.84189135704716,77.0397625,-0.592943839980324,26.7102375,0.226434246540068,21.9559156023672,36.2343125,apple watch,Sitting
,2819,2833,25,0,166,68,1024,85,0.676,0.0523233333333333,6.17548535716255,5.84189135704716,77.0397625,-0.282724001971182,7.96023750000001,0.0674823793907672,20.5500339806274,53.5790933333333,apple watch,Sitting
,2820,2834,25,0,166,68,1209,95,0.5965,0.0614591666666667,6.17548535716255,5.84189135704716,77.0397625,0.0147125924736397,17.9602375,0.152256708537061,22.1096695030118,74.3041325,apple watch,Running 7 METs
,2821,2835,25,0,166,68,1394,107.270833333333,0.7425,0.070595,6.17548535716255,5.84189135704716,77.0397625,-0.176588818356927,30.2310708333334,0.256281874926993,27.5569959475968,98.40943,apple watch,Running 7 METs
,2822,2836,25,0,166,68,1367,119.541666666667,0.7375,0.44175,6.17548535716255,5.84189135704716,77.0397625,-0.559616770230049,42.5019041666667,0.360307041316925,32.5535805951958,603.87225,apple watch,Running 7 METs
,2823,2837,25,0,166,68,1229,131.8125,0.738,0.0606305,6.17548535716255,5.84189135704716,77.0397625,-0.799669892937979,54.7727375000001,0.464332207706856,36.7818755060254,74.5148845,apple watch,Running 7 METs
,2824,2838,25,0,166,68,1091,144.083333333333,0.6755,0.05842875,6.17548535716255,5.84189135704716,77.0397625,-0.939625893181283,67.0435708333335,0.568357374096788,35.3624110566679,63.74576625,apple watch,Running 7 METs
,2825,2839,25,0,166,68,953,156.354166666667,0.61,0.054475,6.17548535716255,5.84189135704716,77.0397625,-0.976833041628987,79.3144041666669,0.67238254048672,32.3126526789143,51.914675,apple watch,Running 7 METs
,2826,2840,25,0,166,68,815,168.625,0.7335,0.04774,6.17548535716255,5.84189135704716,77.0397625,-0.942032570099751,91.5852375000003,0.776407706876652,27.6801880341604,38.9081,apple watch,Running 7 METs
,2827,2841,25,0,166,68,677,180.895833333334,0.630333333333333,0.062685,6.17548535716255,5.84189135704716,77.0397625,-0.474134588294556,103.856070833334,0.880432873266584,25.3352763849763,42.437745,apple watch,Running 7 METs
,2828,2842,25,0,166,68,539,193.166666666667,0.614,0.063825,6.17548535716255,5.84189135704716,77.0397625,1,116.126904166667,0.984458039656516,37.239794044285,34.401675,apple watch,Running 7 METs
,2829,2843,25,0,166,68,401,193.75,0.61,0.064295,6.17548535716255,5.84189135704716,77.0397625,1,116.7102375,0.989403208856713,46.019918533913,25.782295,apple watch,Running 7 METs
,2830,2844,25,0,166,68,263,194.333333333333,0.611,0.0581,6.17548535716255,5.84189135704716,77.0397625,1,117.293570833333,0.994348378056911,51.4741558138904,15.2803,apple watch,Running 7 METs
,2831,2845,25,0,166,68,125,187.583333333333,0.61,0.054405,6.17548535716255,5.84189135704716,77.0397625,1,110.543570833333,0.937125705883163,54.1120949108161,6.800625,apple watch,Running 7 METs
,2832,2846,25,0,166,68,67.8857142857143,133.057317857143,0.477266425120773,0.0313659285714286,6.17548535716255,5.84189135704716,77.0397625,1,56.0175553571427,0.474885067581715,54.2760825490057,2.12929846530612,apple watch,Running 7 METs
